unknown,planets,planets,c,19,EDU46,u,n,@
unknown,visula experiment,vis,c,19,EDU46,u,n,@
unknown,guss experiment,guess,c,19,EDU46,u,n,@
unknown,ww. index,wwindex,c,19,EDU46,u,n,@
unknown,ice cream,ices,c,19,EDU46,u,n,@
unknown,calender,date,c,19,EDU46,u,n,@
iop publishing,Fern leaf bridges,bbb,c,19,EDU47,u,n,@
iop publishing,Golem math 1,math1,c,19,EDU47,u,n,@
iop publishing,Golem math 2,math2,c,19,EDU47,u,n,@
iop publishing,calender what day,date,c,19,EDU47,u,n,@
iop publishing,save a life,S-a-l,c,19,EDU47,u,n,@
iop publishing,product patterns,pattern,c,19,EDU47,u,n,@
iop publishing,Find the ?,quest'n,c,19,EDU47,u,n,@
unknown,hotel builder,q,c,19,EDU48,u,n,@
unknown,Sentence sequ's,senten,c,19,EDU48,u,n,@
unknown,Nursery rhymes,rhymes,c,19,EDU48,u,n,@
unknown,wordy wordeater,wordy,c,19,EDU48,u,n,@
unknown,electic keyboard,kboard,c,19,EDU48,u,n,@
unknown,Vowel practice,vowels,c,19,EDU48,u,n,@
unknown,no dropping,drop,c,19,EDU49,u,n,@
unknown,hungry hedgehog,hedgeho,c,19,EDU49,u,n,@
unknown,save letters,letter,c,19,EDU49,u,n,@
unknown,munchy,munchy,c,19,EDU49,u,n,@
unknown,target angles,target,c,19,EDU49,u,n,@
unknown,fox,fox,c,19,EDU49,u,n,@
unknown,life patterns,klifesy,c,19,EDU49,u,n,@
unknown,magic maze,magicmz,c,19,EDU49,u,n,@
unknown,symmetry,symmet,c,19,EDU49,u,n,@
unknown,story,story,c,19,EDU49,u,n,@
unknown,starspell,stspell,c,19,EDU49,u,n,@
unknown,saxon raiders,saxons,c,19,EDU49,u,n,@
unknown,othello,othhelo,c,19,EDU49,u,n,@
the micro user,Tens units add,tuadd,c,0e,EDU50,u,n,@
the micro user,Tens unitssub,tusub,c,0e,EDU50,u,n,@
the micro user,tables,tablemt,c,0e,EDU50,u,n,@
the micro user,angler,angler,c,0e,EDU50,u,n,@
the micro user,spell droid,speldrd,c,0e,EDU50,u,n,@
the micro user,snap,snap,c,0e,EDU50,u,n,@
the micro user,bridge,bridge,c,0e,EDU50,u,n,@
the micro user,Gottit,gottit,c,0e,EDU50,u,n,@
the micro user,dbase,dbase,c,0e,EDU50,u,n,@
unknown,Road safety quiz,meu,c,19,EDU51,u,n,@
unknown,Watch person,ticknal,c,19,EDU51,u,n,@
unknown,watch person (DE),german,c,19,EDU51,u,n,@
unknown,diet,diet,c,19,EDU51,u,n,@
unknown,clock,clocks,c,19,EDU52,u,n,@
unknown,garden,Garden1,c,19,EDU52,u,n,@
unknown,letter,lets,c,19,EDU52,u,n,@
unknown,shapes,shps,c,19,EDU52,u,n,@
unknown,maths,maths,c,19,EDU52,u,n,@
unknown,Tiles 1,tiles1,c,19,EDU52,u,n,@
unknown,Tiles 2,tiles2,c,19,EDU52,u,n,@
unknown,Tiles 3,titles3,c,19,EDU52,u,n,@
iop publishing,treasure,treas,c,19,EDU52,u,n,@
unknown,angle,angle,c,19,EDU52,u,n,@
unknown,frogs,frogs,c,19,EDU52,u,n,@
unknown,krypto,krypto,c,19,EDU52,u,n,@
unknown,lines,lines,c,19,EDU52,u,n,@
unknown,wall,wall,c,19,EDU52,u,n,@
unknown,odd/even,odss,c,19,EDU52,u,n,@
unknown,squares,squares,c,19,EDU52,u,n,@
unknown,area,areas,c,19,EDU52,u,n,@
unknown,Reversi instructions,Rev-int,c,19,EDU53,u,n,@
unknown,reviersi,reversi,c,19,EDU53,u,n,@
unknown,Map-test,maptest,c,19,EDU53,u,n,@
unknown,tens ,tens,c,19,EDU53,u,n,@
unknown,numbers,numbers,c,19,EDU53,u,n,@
unknown,abacus,abacus,c,19,EDU53,u,n,@
unknown,ices,ices,c,19,EDU53,u,n,@
unknown,fruit machine,fruitmc,c,19,EDU53,u,n,@
unknown,parcels,parcels,c,19,EDU53,u,n,@
unknown,tables,tables,c,19,EDU53,u,n,@
unknown,santa,santaa,c,19,EDU53,g,n,@
unknown,zoo,zoo,c,19,EDU53,u,n,@
unknown,hnagman setup,hangset,c,19,EDU53,u,n,@
unknown,hangman,hangply,c,19,EDU53,s,n,@
ECL,Turtle,turtle,c,19,EDU55,u,n,@
ECL,cloze,cloze,c,19,EDU55,u,n,@
ECL,move,move,c,19,EDU55,u,n,@
ECL,spelling,spell,c,19,EDU55,u,n,@
ECL,directions,direct,c,19,EDU55,u,n,@
ECL,triangles,triang,c,19,EDU55,u,n,@
ECL,pairs,pairs,c,19,EDU55,u,n,@
ECL,Alpha-shoot,alfshot,c,19,EDU55,u,n,@
ECL,vertical scales,scale/v,c,19,EDU55,u,n,@
ECL,house,house,c,19,EDU55,u,n,@
unknown,Baron's vaults,me,c,19,EDU56,u,n,@
unknown,Auto type,utility,c,19,EDU56,u,n,@
unknown,Axle loading,Axels,c,19,EDU56,u,n,@
unknown,grapgics pad,+.picplot,c,19,EDU56,u,n,@
unknown,digital  to dial clock,digdi,c,19,EDU57,u,n,@
unknown,dial to digital clock,didig,c,19,EDU57,u,n,@
unknown,triple clockface,triple,c,19,EDU57,u,n,@
unknown,Boy and girls,alpha,c,19,EDU58,u,n,@
unknown,match pictures#o,matpic,c,19,EDU59,u,n,@
unknown,match colour#o,matcol,c,19,EDU59,u,n,@
unknown,shape1#o,shape1,c,19,EDU59,u,n,@
unknown,shape2#o,shape2,c,19,EDU59,u,n,@
unknown,math numbers#o,matnum,c,19,EDU59,u,n,@
unknown,match numbers#o,omonum,c,19,EDU59,u,n,@
unknown,match silloette#o,matsil,c,19,EDU59,u,n,@
unknown,A touch of colour#o,open,c,19,EDU59,u,n,@
unknown,do pictures#o,dopics,c,19,EDU59,u,n,@
unknown,go pictures#o,gopics,c,19,EDU59,u,n,@
unknown,squares#o,blocks,c,19,EDU61,u,n,@
unknown,triangles#o,triag,c,19,EDU61,u,n,@
unknown,rectangles#o,rects,c,19,EDU61,u,n,@
unknown,circles#o,circles,c,19,EDU61,u,n,@
unknown,pentagons#o,pent,c,19,EDU61,u,n,@
unknown,hexagons#o,hex,c,19,EDU61,u,n,@
unknown,stripes#o,stripes,c,19,EDU61,u,n,@
unknown,lines#o,lines,c,19,EDU61,u,n,@
unknown,stars#o,stars,c,19,EDU61,u,n,@
unknown,bars#o,bars,c,19,EDU61,u,n,@
unknown,octagons#o,oct,c,19,EDU61,u,n,@
unknown,Librarian#r,rom,l,80,edu62,u,n,@
Acornsoft,Scifi quiz,scifi,c,20,EDU63,u,n,@
Acornsoft,Temp Cntrl Sim,WhoamI,c,21,EDU63,u,n,@
iop publishing,Numerical analysis,menu,c,19,edu64,u,n,@
iop publishing,0's of f(x),iterate,c,19,edu64,u,n,@
iop publishing,recurrence relation,recurr,c,19,edu64,u,n,@
iop publishing,gauss elimination,gelim,c,19,edu64,u,n,@
iop publishing,linear equ,gauss,c,19,edu64,u,n,@
iop publishing,No Quadrature,integr,c,19,edu64,u,n,@
iop publishing,differential equ,de,c,19,edu64,u,n,@
iop publishing,Adaptive DE solver,rkf,c,19,edu64,u,n,@
alligator,Primary Art,art,c,19,edu64,u,n,@
alternative software,Sooty's & sweep numbers,loader,c,19,edu64,u,n,@
ACT,Multi choice,banner,c,19,edu65,u,n,@
Addison-wesley,pic pop,pippop,c,19,edu66,u,n,@
AKADIMIAS,Hamlet tutor,!boot,e,19,edu67,u,n,@
AKADIMIAS,French revolution,!boot,c,19,edu68,u,n,@
alternative software,Fun with thomas 1,Thomas,r,19,edu69,u,n,@
alternative software,Fun with thomas 2,Thomas1,r,19,edu70,u,n,@
unknown,AQA prog exemplars,menu,c,19,edu71,u,n,@
unknown,AQAdo,Aqado#2,c,19,edu71,u,n,@
unknown,botmove,botmod5,c,19,edu71,u,n,@
unknown,landscaping,garden4,c,19,edu71,u,n,@
unknown,flashcards,flash2,c,19,edu71,u,n,@
unknown,memory game,words2,c,19,edu71,u,n,@
unknown,population,popul,c,19,edu71,u,n,@
unknown,txt encrypt,code2,c,19,edu71,u,n,@
unknown,treasure hunt,treshnt,c,19,edu71,u,n,@
unknown,word puzzle,wrdpuz6,c,19,edu71,u,n,@
unknown,population,popul,c,19,edu71,u,n,@
unknown,ladybirds no 1-10,lady,c,19,edu72,u,n,@
unknown,washing,washing,c,19,edu72,u,n,@
unknown,rockets,rockets,c,19,edu72,u,n,@
unknown,cakes,cakes,c,19,edu72,u,n,@
unknown,bingo,bingo,c,19,edu72,u,n,@
unknown,train,train,c,19,edu72,u,n,@
unknown,simple sum,simsun,c,19,edu72,u,n,@
unknown,cat&mouse,cat&mse,c,19,edu72,u,n,@
unknown,stars nos 2-9,jmcount,c,19,edu72,u,n,@
unknown,Ink-sand spelling,inksand,c,19,edu72,u,n,@
unknown,analogue recording,ABC,c,19,edu73,u,n,@
unknown,buffer box,final,c,19,edu73,u,n,@
unknown,builder nos 1-10,builder,c,19,edu73,u,n,@
unknown,bungalow security,builder,c,19,edu73,u,n,@
acornsoft,address book,address,c,19,edu73,u,n,@
